          ntotiter
              1000
             Niter        Best_route     Elite_average
               970           4.32543           4.32543
               971           4.32543           4.32543
               972           4.32543           4.32543
               973           4.32543           4.32543
               974           4.32543           4.32543
               975           4.32543           4.32543
               976           4.32543           4.32543
               977           4.32543           4.32543
               978           4.32543           4.32543
               979           4.32543           4.32543
               980           4.32543           4.32543
               981           4.32543           4.32543
               982           4.32543           4.32543
               983           4.32543           4.32543
               984           4.32543           4.32543
               985           4.32543           4.32543
               986           4.32543           4.32543
               987           4.32543           4.32543
               988           4.32543           4.32543
               989           4.32543           4.32543
               990           4.32543           4.32543
               991           4.32543           4.32543
               992           4.32543           4.32543
               993           4.32543           4.32543
               994           4.32543           4.32543
               995           4.32543           4.32543
               996           4.32543           4.32543
               997           4.32543           4.32543
               998           4.32543           4.32543
               999           4.32543           4.32543
     0    31    17    19    21    10    15    28    18    23     9     3    12     6    25    16     1    26     4    24    22    27    14    29     2     5     7    20    13    11    30     8
